transaction_id,user_id,day_of_week,category,age,gender,country,device,payment_method,ip_address,location,transaction_time,item_quantity,shipping_address,browser_info,amount,hour,is_fraud
4951,1973,2,electronics,60,M,Germany,desktop,debit_card,103.176.205.55,Guangzhou,2025-11-15 11:45:00,9,Different,Edge,1201.7508671256426,16,0.0
4952,3231,6,books,58,F,France,desktop,debit_card,76.43.122.164,Bangalore,2026-01-14 04:00:00,5,Same as billing,Firefox,366.6018018417539,14,0.0
4953,5749,3,books,35,M,China,desktop,debit_card,52.123.30.234,Lyon,2025-12-22 08:15:00,1,Same as billing,Edge,2689.113778863575,23,1.0
4954,2983,2,home,78,M,Canada,mobile,bank_transfer,77.82.144.70,Chicago,2025-12-07 13:15:00,3,Same as billing,Edge,2475.8992983617645,4,1.0
4955,6158,5,electronics,41,M,Canada,tablet,paypal,155.208.175.191,Lyon,2025-12-17 02:15:00,8,Same as billing,Edge,52.03800387519916,0,0.0
4956,7827,3,toys,72,M,UK,mobile,bank_transfer,120.219.253.105,Toronto,2025-12-21 15:45:00,9,Different,Safari,25.948411657351343,23,0.0
4957,9296,1,groceries,41,M,China,tablet,bank_transfer,148.225.99.184,Birmingham,2025-10-26 06:00:00,2,Same as billing,Firefox,61.87066988928095,21,0.0
4958,727,6,toys,60,M,USA,tablet,paypal,72.244.177.161,Montreal,2025-11-23 00:00:00,6,Different,Chrome,53.086641656561405,22,0.0
4959,8117,4,toys,36,M,France,desktop,bank_transfer,179.145.79.44,Toronto,2025-11-01 07:45:00,8,Different,Edge,32.11218255659247,21,0.0
4960,4987,6,clothing,21,M,Germany,tablet,credit_card,132.255.157.245,London,2025-11-24 13:00:00,9,Same as billing,Chrome,208.38109444118948,13,0.0
4961,4342,4,electronics,68,M,India,tablet,bank_transfer,225.200.1.61,Birmingham,2026-01-07 13:15:00,4,Same as billing,Edge,42.70385048246461,14,0.0
4962,5278,3,electronics,76,M,Canada,mobile,credit_card,53.7.248.39,Lyon,2025-12-04 04:00:00,4,Different,Firefox,1120.025863066897,5,1.0
4963,6015,5,clothing,53,F,Germany,mobile,crypto,137.165.125.44,Chicago,2025-10-08 11:30:00,2,Same as billing,Safari,57.105684762971535,10,0.0
4964,5930,2,home,65,F,India,desktop,debit_card,139.253.24.16,Chicago,2026-01-06 06:00:00,1,Same as billing,Edge,99.56901030829785,7,0.0
4965,2697,5,books,57,F,USA,tablet,bank_transfer,104.225.179.230,London,2026-01-10 22:45:00,1,Same as billing,Safari,1252.2481553424127,5,0.0
4966,8631,4,home,51,M,Germany,tablet,bank_transfer,253.100.86.37,Toronto,2025-11-30 20:00:00,6,Same as billing,Edge,65.3005390773555,13,0.0
4967,4544,3,clothing,69,M,China,desktop,bank_transfer,118.194.240.12,Birmingham,2025-11-11 12:15:00,4,Same as billing,Safari,251.92229881060726,2,1.0
4968,1043,5,clothing,21,M,India,desktop,paypal,32.198.97.254,Toronto,2025-10-18 15:15:00,7,Same as billing,Firefox,28.438527610146444,4,0.0
4969,6738,3,toys,77,F,France,mobile,bank_transfer,243.67.70.235,Berlin,2025-10-25 07:00:00,7,Different,Firefox,53.184650279998394,20,0.0
4970,7457,4,toys,64,M,India,tablet,paypal,89.218.253.24,Birmingham,2025-10-12 04:15:00,1,Same as billing,Safari,1313.2128344914413,3,1.0
4971,6020,0,clothing,23,F,France,desktop,credit_card,205.182.5.171,Bangalore,2025-12-29 15:45:00,4,Different,Chrome,68.99962156447032,9,0.0
4972,4308,5,home,20,M,UK,mobile,crypto,253.84.38.251,Bangalore,2025-10-16 01:30:00,4,Same as billing,Chrome,70.49348661857253,10,0.0
4973,9838,6,clothing,71,M,Canada,tablet,debit_card,115.134.208.30,Montreal,2025-11-10 23:15:00,7,Same as billing,Chrome,31.938531969611752,18,0.0
4974,5568,5,home,66,M,Canada,desktop,debit_card,20.78.165.26,Birmingham,2025-10-16 12:00:00,6,Different,Edge,74.36854144042704,22,0.0
4975,7748,6,electronics,25,M,China,mobile,bank_transfer,119.81.51.126,New York,2025-10-14 12:15:00,6,Same as billing,Chrome,2994.1439768419045,11,1.0
4976,826,0,home,53,M,Canada,desktop,crypto,180.220.212.11,Birmingham,2025-11-05 05:15:00,5,Different,Safari,473.8123895238695,22,0.0
4977,6020,6,electronics,67,M,USA,tablet,credit_card,45.185.133.117,Chicago,2026-01-18 13:45:00,2,Different,Safari,144.74111075377834,4,0.0
4978,2319,3,electronics,77,F,India,desktop,bank_transfer,97.173.55.212,New York,2025-10-16 05:30:00,6,Same as billing,Safari,45.10395427951984,8,0.0
4979,6244,4,electronics,40,F,Canada,tablet,credit_card,217.68.161.227,Lyon,2026-01-14 22:00:00,5,Different,Firefox,82.19395459230327,21,0.0
4980,8979,6,electronics,30,F,USA,mobile,debit_card,5.131.85.185,Chicago,2025-12-14 14:45:00,3,Different,Chrome,82.33712113303636,7,0.0
4981,6797,1,clothing,57,M,Germany,desktop,credit_card,42.58.8.60,New York,2025-12-30 09:00:00,6,Different,Chrome,639.2702316332686,9,0.0
4982,5490,5,books,59,F,France,mobile,bank_transfer,167.252.59.197,London,2025-10-22 20:00:00,5,Different,Edge,53.49233526223906,16,0.0
4983,9471,6,home,43,F,China,mobile,bank_transfer,199.104.55.46,Guangzhou,2026-01-05 12:15:00,2,Different,Chrome,907.7143052729098,17,0.0
4984,4975,3,clothing,78,F,USA,mobile,credit_card,41.94.120.104,Montreal,2025-11-04 14:30:00,2,Same as billing,Edge,47.18190587493736,18,0.0
4985,2890,5,toys,70,M,France,mobile,debit_card,254.62.200.221,Montreal,2025-12-15 19:00:00,6,Same as billing,Firefox,279.0186663645791,7,0.0
4986,1330,3,toys,46,F,Canada,desktop,credit_card,154.183.3.94,Birmingham,2025-12-06 03:45:00,6,Same as billing,Edge,69.95896047289148,6,0.0
4987,1284,3,groceries,29,F,India,mobile,debit_card,164.243.77.31,Bangalore,2025-10-10 06:30:00,1,Same as billing,Chrome,150.98807014413205,18,0.0
4988,3928,0,toys,77,F,China,desktop,debit_card,4.113.10.143,Lyon,2025-10-25 17:45:00,3,Same as billing,Firefox,15.711875262101241,17,0.0
4989,4114,5,toys,30,M,Germany,desktop,paypal,115.70.79.39,Chicago,2025-10-10 09:45:00,2,Different,Edge,1803.0450887125105,17,0.0
4990,1083,3,toys,41,F,Canada,desktop,bank_transfer,140.216.246.9,Lyon,2025-12-04 18:30:00,6,Same as billing,Safari,59.73426581731432,15,0.0
4991,7482,6,home,70,M,France,desktop,crypto,161.95.218.41,New York,2025-11-19 19:00:00,1,Different,Edge,44.936135408652184,12,0.0
4992,5675,6,electronics,36,M,Germany,tablet,bank_transfer,198.237.186.172,New York,2025-11-08 14:15:00,4,Same as billing,Firefox,2331.398867244216,2,1.0
4993,9646,4,toys,45,F,Canada,mobile,debit_card,63.252.238.125,Montreal,2025-12-17 11:00:00,1,Different,Chrome,65.77979521566581,10,0.0
4994,542,1,books,47,F,UK,desktop,bank_transfer,19.27.49.242,Bangalore,2026-01-18 04:15:00,9,Different,Safari,4370.741326060801,5,1.0
4995,2482,1,clothing,75,M,Germany,tablet,crypto,163.133.81.3,Montreal,2025-11-17 08:00:00,9,Same as billing,Edge,88.27541078427033,6,0.0
4996,2668,0,toys,33,M,Germany,desktop,crypto,231.139.190.227,London,2025-12-05 19:45:00,6,Same as billing,Firefox,434.21723092490373,20,0.0
4997,3923,4,home,68,M,France,desktop,crypto,39.216.10.49,Bangalore,2025-12-10 20:30:00,5,Same as billing,Firefox,83.36189860470704,10,0.0
4998,3974,4,toys,18,M,India,tablet,debit_card,69.240.100.79,Bangalore,2025-10-27 13:15:00,3,Same as billing,Edge,655.9522010453807,19,0.0
4999,7443,5,toys,57,F,Germany,mobile,crypto,128.26.246.190,Bangalore,2025-10-10 12:00:00,8,Same as billing,Edge,1005.6157861182982,2,1.0
5000,9505,5,toys,41,M,China,desktop,bank_transfer,51.207.6.82,Bangalore,2025-11-04 19:00:00,1,Same as billing,Edge,256.0190218524888,4,0.0
5001,3722,4,toys,70,M,China,desktop,debit_card,143.218.136.201,Bangalore,2025-12-25 19:00:00,8,Same as billing,Safari,120.85756714191942,15,0.0
5002,9246,1,home,39,F,Germany,desktop,bank_transfer,180.53.108.79,London,2025-10-09 20:45:00,6,Same as billing,Firefox,3532.3275988212063,0,1.0
5003,1808,5,clothing,34,M,UK,tablet,paypal,200.81.214.200,Guangzhou,2025-11-07 02:15:00,2,Same as billing,Safari,834.178252230807,21,1.0
5004,2007,4,electronics,53,F,Germany,tablet,credit_card,203.94.165.142,New York,2025-12-04 19:30:00,8,Same as billing,Chrome,21.512270253772034,20,0.0
5005,8192,3,toys,54,M,Canada,mobile,crypto,195.11.85.207,Guangzhou,2025-12-06 22:15:00,1,Different,Firefox,25.036625675889404,5,0.0
5006,3175,0,home,26,F,France,desktop,crypto,185.211.204.214,Berlin,2025-11-12 05:15:00,2,Different,Firefox,118.50319669453437,3,1.0
5007,9651,4,toys,39,M,USA,mobile,crypto,41.142.146.182,Chicago,2025-12-24 17:30:00,2,Different,Safari,1515.9600822855398,9,0.0
5008,4457,3,groceries,26,M,India,desktop,debit_card,253.174.61.16,Berlin,2025-11-13 01:30:00,1,Different,Firefox,2954.356861109609,3,1.0
5009,7093,1,electronics,40,M,USA,mobile,credit_card,148.91.81.205,Guangzhou,2025-11-05 06:15:00,4,Different,Firefox,405.5496771999209,21,0.0
5010,7868,1,clothing,46,F,USA,mobile,paypal,149.252.237.43,Montreal,2026-01-09 22:15:00,1,Same as billing,Safari,6.435256893535646,2,0.0
5011,6053,4,electronics,19,F,UK,desktop,debit_card,75.27.48.29,New York,2025-11-26 15:15:00,1,Different,Firefox,8.24347875086633,7,0.0
5012,2479,1,clothing,57,M,USA,desktop,credit_card,174.125.54.59,Lyon,2025-12-14 14:30:00,8,Different,Chrome,86.80170330566536,0,0.0
5013,9753,2,electronics,78,F,Germany,desktop,debit_card,112.100.18.195,Chicago,2025-11-11 14:00:00,3,Different,Firefox,2037.9187390395698,19,1.0
5014,799,5,home,74,F,China,desktop,paypal,237.229.165.161,Toronto,2025-10-10 04:45:00,9,Same as billing,Chrome,278.6258064590919,22,0.0
5015,304,2,books,32,F,Germany,desktop,paypal,166.93.88.79,Birmingham,2025-11-16 17:00:00,7,Same as billing,Firefox,9.852443671762535,9,0.0
5016,8092,5,groceries,51,M,China,desktop,crypto,121.154.62.24,Lyon,2025-10-10 15:00:00,7,Same as billing,Edge,1906.0280353528544,0,1.0
5017,6471,2,groceries,76,F,USA,mobile,debit_card,250.45.66.222,Berlin,2025-10-15 14:30:00,2,Different,Chrome,38.056074897959824,7,0.0
5018,3257,6,electronics,18,F,France,mobile,bank_transfer,41.94.168.199,Chicago,2026-01-13 23:15:00,5,Different,Chrome,40.53350322632023,17,0.0
5019,8828,4,home,52,M,India,tablet,crypto,58.104.236.170,Chicago,2025-11-22 16:30:00,1,Same as billing,Safari,1303.0339115890306,5,1.0
5020,2703,1,groceries,58,M,USA,mobile,debit_card,118.98.123.26,London,2025-12-14 12:00:00,7,Same as billing,Chrome,35.61785825959304,5,0.0
5021,5855,3,toys,59,F,China,desktop,bank_transfer,64.33.31.137,Chicago,2025-11-14 08:30:00,5,Different,Edge,967.4951787864137,3,1.0
5022,2700,6,home,55,F,USA,desktop,credit_card,243.21.164.14,Guangzhou,2025-12-07 05:00:00,4,Same as billing,Safari,258.209220428367,3,1.0
5023,2973,1,books,27,M,Germany,desktop,debit_card,245.188.101.232,Bangalore,2026-01-02 08:45:00,2,Different,Firefox,35.31355398822579,20,0.0
5024,2630,5,toys,31,M,China,mobile,credit_card,237.195.140.227,Guangzhou,2025-10-28 09:15:00,9,Different,Edge,8.234851043557017,7,0.0
5025,7992,4,books,68,M,China,desktop,credit_card,250.128.26.47,Bangalore,2025-10-07 17:45:00,2,Same as billing,Chrome,15.648570351911182,18,0.0
5026,9930,5,home,43,F,China,desktop,debit_card,65.47.244.113,Toronto,2025-12-03 08:45:00,9,Different,Firefox,93.36428787489099,23,1.0
5027,6227,6,electronics,42,M,India,mobile,crypto,79.242.127.170,Montreal,2026-01-03 16:30:00,8,Different,Chrome,3211.8257133328825,0,1.0
5028,1092,6,books,35,F,France,tablet,crypto,70.204.222.4,New York,2025-12-24 05:30:00,5,Same as billing,Edge,3986.605396492201,21,1.0
5029,7856,0,books,59,M,France,tablet,debit_card,116.180.148.194,Guangzhou,2025-12-30 21:45:00,1,Same as billing,Edge,36.466125480317814,20,0.0
5030,1494,0,groceries,60,M,Germany,mobile,bank_transfer,218.151.24.39,London,2025-10-24 08:30:00,8,Same as billing,Safari,1145.0555684422438,22,0.0
5031,333,4,electronics,54,F,UK,desktop,crypto,188.154.99.238,Bangalore,2025-12-27 21:15:00,9,Same as billing,Safari,381.18671801318743,21,0.0
5032,3653,6,clothing,45,M,Germany,tablet,crypto,55.46.104.186,Chicago,2026-01-10 09:45:00,7,Different,Edge,189.48969453927077,23,1.0
5033,7609,2,electronics,63,F,China,mobile,debit_card,178.145.24.38,Toronto,2025-12-05 06:00:00,2,Same as billing,Firefox,68.10068882450254,10,0.0
5034,8880,6,groceries,63,F,Canada,desktop,paypal,118.171.210.175,Lyon,2025-10-22 01:15:00,7,Same as billing,Chrome,84.06325034972305,10,0.0
5035,3196,6,clothing,50,F,UK,desktop,crypto,206.237.208.145,Birmingham,2025-11-30 10:45:00,8,Different,Chrome,204.3384564415797,22,0.0
5036,174,0,home,31,F,Canada,mobile,paypal,213.36.193.244,Bangalore,2025-12-18 17:30:00,3,Different,Safari,62.330551365126,17,1.0
5037,5643,3,groceries,51,M,India,tablet,bank_transfer,176.224.118.112,Bangalore,2025-10-24 15:45:00,1,Same as billing,Chrome,53.64735095245908,17,0.0
5038,5646,1,home,34,M,India,desktop,paypal,82.166.245.240,Bangalore,2025-11-06 03:00:00,8,Different,Firefox,272.1692017890264,12,1.0
5039,6831,1,groceries,67,F,UK,mobile,paypal,131.120.207.122,New York,2025-10-23 09:30:00,7,Same as billing,Edge,167.82149999348803,20,0.0
5040,3474,5,clothing,75,M,India,desktop,crypto,88.77.94.111,New York,2025-11-09 08:45:00,6,Same as billing,Safari,61.769448963358094,19,0.0
5041,1817,5,clothing,63,M,Canada,desktop,paypal,72.82.8.54,New York,2025-11-21 21:15:00,5,Different,Chrome,32.62440052376206,22,0.0
5042,9041,0,clothing,71,M,Germany,desktop,crypto,67.45.162.221,Montreal,2025-10-23 23:30:00,9,Different,Safari,554.3128122900978,20,1.0
5043,3687,3,electronics,30,F,USA,tablet,crypto,197.183.184.209,London,2026-01-02 07:00:00,2,Different,Firefox,169.02986099871526,14,0.0
5044,8736,0,electronics,39,M,China,desktop,debit_card,133.4.153.144,New York,2025-10-26 14:15:00,3,Same as billing,Edge,29.711175174877507,9,0.0
5045,4629,6,toys,59,F,USA,mobile,paypal,103.85.137.74,Chicago,2026-01-06 21:15:00,4,Same as billing,Edge,346.04864856661413,13,0.0
5046,9332,1,clothing,70,F,China,desktop,credit_card,138.17.250.221,Chicago,2025-12-13 07:45:00,4,Same as billing,Firefox,152.4059010279156,21,1.0
5047,8534,3,home,71,F,Canada,mobile,paypal,20.254.106.246,Lyon,2025-10-15 20:00:00,9,Same as billing,Edge,649.0378037659268,0,1.0
5048,9408,1,clothing,46,M,China,tablet,paypal,255.175.183.252,New York,2026-01-18 08:45:00,6,Same as billing,Edge,252.65308535279763,6,0.0
5049,4987,0,clothing,77,M,Canada,mobile,crypto,98.33.98.239,Lyon,2025-12-10 11:00:00,8,Same as billing,Chrome,49.43292120023066,10,0.0
5050,6369,5,groceries,56,M,France,desktop,debit_card,18.46.19.79,Montreal,2025-12-07 03:15:00,1,Different,Firefox,74.4400272474494,21,0.0
5051,3461,0,groceries,27,M,China,tablet,paypal,157.156.163.241,London,2025-11-05 23:15:00,8,Same as billing,Safari,67.72700860848084,6,0.0
5052,1807,2,toys,27,M,India,mobile,credit_card,210.253.147.205,Berlin,2025-10-08 22:30:00,8,Same as billing,Firefox,70.05735948039305,5,0.0
5053,790,5,groceries,75,M,Canada,mobile,bank_transfer,90.100.226.210,Montreal,2025-11-15 08:45:00,5,Different,Chrome,3421.73134067556,5,1.0
5054,6159,4,toys,29,M,Canada,mobile,debit_card,6.34.99.64,New York,2025-10-26 01:30:00,8,Same as billing,Chrome,93.42270834921679,17,0.0
5055,4577,5,books,61,F,Germany,desktop,bank_transfer,141.7.120.27,Lyon,2026-01-01 17:15:00,9,Different,Safari,741.1314114043366,5,1.0
5056,5973,5,books,42,M,Germany,desktop,crypto,149.142.186.23,Lyon,2026-01-11 06:15:00,1,Same as billing,Safari,231.61596390267985,12,0.0
5057,8310,3,home,43,M,India,mobile,bank_transfer,191.107.21.223,London,2025-12-12 10:30:00,3,Different,Firefox,144.52053240150937,23,1.0
5058,4297,1,home,71,F,UK,tablet,credit_card,55.44.247.147,Chicago,2025-10-19 20:30:00,7,Same as billing,Safari,89.580848602271,19,0.0
5059,8653,1,clothing,69,M,India,tablet,credit_card,3.253.143.199,Montreal,2025-12-18 13:00:00,6,Same as billing,Firefox,17.053944132176802,7,0.0
5060,5488,0,electronics,77,M,UK,tablet,paypal,112.82.201.148,Guangzhou,2025-11-16 18:45:00,6,Same as billing,Firefox,1484.9075012031049,4,1.0
5061,951,2,toys,33,F,India,mobile,credit_card,138.139.70.55,London,2025-10-11 15:30:00,4,Same as billing,Safari,82.20133468856429,13,0.0
5062,7086,3,toys,77,M,China,tablet,crypto,70.214.53.60,Montreal,2025-10-15 19:00:00,3,Same as billing,Safari,11.171000176109102,22,0.0
5063,4964,1,toys,31,F,France,tablet,credit_card,233.155.68.24,Bangalore,2025-12-29 23:30:00,7,Same as billing,Firefox,308.425922846126,7,1.0
5064,4440,6,home,62,M,India,desktop,credit_card,53.111.248.142,Birmingham,2025-12-02 06:30:00,4,Same as billing,Chrome,80.6277357132754,15,0.0
5065,1271,1,toys,69,M,China,mobile,credit_card,93.192.223.49,New York,2025-11-01 10:00:00,1,Same as billing,Safari,147.80985700244963,13,0.0
5066,5509,3,books,52,F,China,desktop,credit_card,198.94.42.34,New York,2025-11-08 07:45:00,5,Same as billing,Edge,30.882781571492696,2,0.0
5067,4938,1,books,54,M,Germany,tablet,paypal,150.31.178.119,Toronto,2026-01-04 10:15:00,8,Same as billing,Firefox,72.78937672288892,13,0.0
5068,4651,1,electronics,25,F,Canada,desktop,bank_transfer,212.0.140.24,Bangalore,2025-12-16 17:45:00,8,Different,Edge,910.4120890869042,19,0.0
5069,4274,4,books,20,F,France,tablet,bank_transfer,5.110.202.134,Birmingham,2025-12-04 20:30:00,1,Same as billing,Firefox,80.4406322515921,17,0.0
5070,2767,2,books,59,M,India,mobile,credit_card,76.231.149.199,Montreal,2025-10-20 11:30:00,3,Different,Edge,128.9696675353151,13,0.0
5071,5796,6,clothing,52,M,Canada,desktop,credit_card,128.67.78.47,Toronto,2025-11-28 21:45:00,1,Same as billing,Edge,408.9870773197035,3,1.0
5072,3318,1,home,55,F,Canada,desktop,paypal,17.196.95.171,Birmingham,2026-01-08 22:00:00,2,Same as billing,Safari,808.5207768328951,6,0.0
5073,5426,6,toys,21,M,China,tablet,bank_transfer,242.163.77.204,Toronto,2025-11-28 18:45:00,3,Same as billing,Edge,211.41912077975303,1,1.0
5074,2261,3,home,49,M,Germany,mobile,paypal,101.8.110.222,Birmingham,2025-11-11 20:30:00,3,Same as billing,Edge,4176.489114476544,6,1.0
5075,6085,2,electronics,68,F,UK,desktop,credit_card,135.38.119.71,Toronto,2026-01-03 00:45:00,9,Same as billing,Safari,453.8998414130375,16,1.0
5076,6930,0,home,25,F,Germany,tablet,bank_transfer,246.204.19.62,Lyon,2025-12-21 18:15:00,6,Same as billing,Chrome,3538.3743529613876,1,1.0
5077,5745,5,toys,58,M,India,desktop,crypto,228.59.212.72,Bangalore,2025-12-09 14:15:00,9,Different,Safari,4897.5715568315645,4,1.0
5078,5340,5,home,74,F,India,desktop,paypal,57.212.76.75,Chicago,2025-10-15 02:00:00,5,Same as billing,Safari,213.5323999491061,16,0.0
5079,1022,2,toys,42,F,Canada,desktop,crypto,43.138.127.174,Bangalore,2026-01-16 05:00:00,2,Different,Chrome,5.657464733694466,3,0.0
5080,3291,3,electronics,21,M,UK,mobile,paypal,65.98.214.129,Lyon,2025-10-29 10:15:00,7,Same as billing,Edge,197.9892259467122,7,1.0
5081,1369,3,books,45,F,UK,desktop,credit_card,197.27.29.103,Lyon,2025-11-27 06:00:00,2,Different,Safari,82.65218332001805,4,0.0
5082,1291,5,clothing,45,M,UK,mobile,debit_card,253.135.235.202,New York,2025-12-01 20:00:00,3,Different,Edge,1391.6025631512978,7,0.0
5083,6405,4,electronics,74,F,Canada,mobile,paypal,195.166.23.134,New York,2026-01-16 09:45:00,5,Different,Edge,43.60434430495966,22,0.0
5084,8934,2,books,72,M,China,tablet,credit_card,245.50.253.245,Guangzhou,2025-12-08 01:15:00,1,Different,Edge,11.66475060359469,21,0.0
5085,8023,4,electronics,45,M,France,desktop,crypto,242.28.138.239,Montreal,2026-01-02 14:45:00,4,Different,Chrome,382.9394189306945,1,1.0
5086,2977,4,clothing,46,F,UK,desktop,credit_card,2.90.40.85,Berlin,2026-01-02 20:00:00,6,Different,Chrome,55.50194212003758,6,0.0
5087,3896,6,clothing,23,F,USA,tablet,bank_transfer,31.226.94.3,New York,2025-11-09 03:45:00,9,Same as billing,Firefox,2195.59162511454,23,1.0
5088,2923,1,toys,49,F,China,desktop,credit_card,197.232.51.151,Chicago,2025-12-16 18:00:00,7,Different,Safari,313.36299605392156,2,0.0
5089,2687,3,clothing,50,F,Germany,tablet,credit_card,237.237.231.78,Birmingham,2025-11-09 07:45:00,3,Different,Safari,340.3310346794653,13,0.0
5090,1260,2,electronics,55,M,China,mobile,bank_transfer,44.162.43.11,New York,2026-01-12 14:15:00,6,Different,Firefox,95.90888010759255,7,0.0
5091,5492,2,groceries,40,F,India,tablet,crypto,249.58.237.166,New York,2025-10-20 10:15:00,1,Same as billing,Edge,243.1557874078261,15,0.0
5092,4747,0,home,32,F,USA,tablet,bank_transfer,74.91.38.98,London,2025-11-23 17:15:00,1,Different,Edge,352.4424938552118,8,0.0
5093,104,1,clothing,29,F,France,tablet,credit_card,13.102.162.196,Lyon,2025-12-10 12:00:00,8,Different,Safari,1503.1333206193049,20,1.0
5094,4192,3,electronics,52,F,USA,tablet,credit_card,186.199.172.245,Birmingham,2026-01-08 01:45:00,3,Different,Safari,594.6095355670095,5,1.0
5095,5253,3,toys,44,F,Germany,desktop,debit_card,85.235.46.85,London,2025-12-20 11:15:00,6,Different,Firefox,73.36644378906955,20,0.0
5096,377,5,groceries,55,M,USA,desktop,crypto,202.70.53.1,Lyon,2026-01-17 13:30:00,4,Same as billing,Chrome,89.56294710131948,12,0.0
5097,6147,5,electronics,21,F,UK,mobile,bank_transfer,38.75.56.84,Bangalore,2025-11-18 18:30:00,5,Different,Chrome,81.6105155353709,21,0.0
5098,6938,3,toys,27,F,France,tablet,crypto,117.169.117.156,Berlin,2025-11-18 23:30:00,2,Same as billing,Safari,1984.962078116058,15,1.0
5099,8263,1,books,72,M,USA,desktop,debit_card,98.210.234.129,Chicago,2026-01-01 11:00:00,4,Same as billing,Safari,514.4037196424483,0,1.0
5100,2704,5,groceries,78,M,India,mobile,paypal,11.211.116.66,Birmingham,2025-11-17 07:30:00,2,Same as billing,Firefox,400.66374534947306,10,0.0
5101,2459,2,toys,44,F,India,mobile,crypto,170.100.168.128,Lyon,2025-10-26 13:45:00,8,Different,Chrome,1209.9918905684399,1,0.0
5102,752,0,toys,77,F,India,tablet,crypto,14.49.247.19,Berlin,2026-01-03 12:00:00,2,Different,Edge,93.16015873245891,13,0.0
5103,9330,2,toys,30,M,Canada,desktop,paypal,17.133.182.108,Montreal,2026-01-11 20:45:00,5,Different,Safari,43.63484308611169,22,0.0
5104,7154,4,electronics,28,F,Germany,mobile,paypal,74.179.45.151,Guangzhou,2025-12-12 03:00:00,9,Different,Safari,70.35698915850489,17,0.0
5105,4869,0,electronics,21,F,China,desktop,bank_transfer,61.127.67.20,Montreal,2025-11-13 08:45:00,2,Same as billing,Chrome,41.337986516723745,21,0.0
5106,3882,1,clothing,41,M,China,tablet,crypto,238.71.112.254,Berlin,2025-12-22 19:00:00,1,Same as billing,Edge,697.9365347143798,14,1.0
5107,5264,5,groceries,57,F,UK,desktop,credit_card,229.162.23.8,Toronto,2025-11-16 06:15:00,3,Same as billing,Chrome,94.59925480360786,20,0.0
5108,112,0,toys,31,F,USA,mobile,crypto,235.25.201.139,Guangzhou,2026-01-03 09:45:00,4,Different,Firefox,28.9864669945352,11,0.0
5109,5096,6,groceries,42,M,China,mobile,debit_card,133.134.218.27,Guangzhou,2025-11-19 00:45:00,7,Different,Firefox,2195.675891836506,2,1.0
5110,8766,5,toys,53,M,UK,desktop,crypto,235.161.4.6,London,2025-10-17 19:00:00,2,Different,Firefox,571.0238895538639,21,1.0
5111,7412,0,toys,58,F,France,tablet,paypal,0.109.244.39,Lyon,2025-10-13 15:00:00,8,Different,Chrome,193.20032739713042,17,0.0
5112,8634,6,toys,47,M,India,tablet,bank_transfer,28.124.243.83,Chicago,2025-12-10 02:15:00,2,Different,Firefox,37.70734848627465,21,0.0
5113,5332,0,books,66,F,Germany,mobile,crypto,164.123.63.75,Lyon,2025-11-19 01:30:00,2,Same as billing,Chrome,1657.615838882015,16,1.0
5114,5528,0,home,26,F,USA,mobile,crypto,85.189.76.63,Chicago,2025-12-01 14:30:00,3,Different,Safari,7.884426804396625,22,0.0
5115,9238,4,groceries,57,M,China,mobile,bank_transfer,35.93.69.148,Birmingham,2025-10-18 06:45:00,6,Different,Firefox,60.23320396189012,22,1.0
5116,2651,0,home,76,F,France,mobile,crypto,57.67.30.81,Bangalore,2025-10-15 23:15:00,5,Same as billing,Firefox,536.0595294918585,23,1.0
5117,3630,5,groceries,42,M,Canada,tablet,paypal,199.121.147.24,Guangzhou,2025-10-16 09:45:00,7,Different,Edge,171.18221429831027,7,0.0
5118,302,3,groceries,63,F,USA,desktop,credit_card,26.104.136.67,Lyon,2025-10-08 23:45:00,5,Same as billing,Firefox,91.1351503284466,19,0.0
5119,5156,5,groceries,62,M,China,mobile,bank_transfer,218.228.81.243,Chicago,2025-10-08 03:15:00,6,Different,Edge,572.1151848775899,0,1.0
5120,407,4,home,51,M,UK,mobile,crypto,40.56.183.70,Toronto,2025-11-22 09:45:00,8,Same as billing,Chrome,82.94909213221048,18,0.0
5121,5799,6,groceries,47,F,France,mobile,bank_transfer,33.142.188.22,London,2025-10-27 05:30:00,9,Same as billing,Edge,2432.373053965758,1,1.0
5122,6530,2,groceries,48,F,UK,tablet,debit_card,0.39.55.169,Berlin,2025-12-07 00:00:00,3,Different,Edge,191.4587351924068,0,1.0
5123,5670,3,electronics,78,F,China,desktop,paypal,232.97.66.86,Lyon,2025-11-21 02:45:00,7,Different,Safari,276.06392541710863,13,0.0
5124,5053,3,toys,72,F,China,desktop,debit_card,173.238.87.133,New York,2026-01-03 23:15:00,1,Different,Chrome,887.9895258985762,1,1.0
5125,4325,4,groceries,18,F,UK,desktop,crypto,242.178.200.200,London,2025-10-28 06:00:00,2,Same as billing,Chrome,28.28444848154069,21,0.0
5126,9220,5,clothing,42,M,UK,tablet,debit_card,250.108.172.94,Chicago,2025-12-22 08:45:00,3,Different,Firefox,174.30423012404535,20,0.0
5127,8692,6,books,27,M,UK,tablet,paypal,144.46.147.88,Bangalore,2025-12-22 05:15:00,2,Same as billing,Chrome,494.3211366892977,2,0.0
5128,4136,2,books,50,M,USA,tablet,credit_card,208.122.226.167,Guangzhou,2025-12-27 00:45:00,1,Same as billing,Chrome,40.13536274145905,12,0.0
