transaction_id,user_id,day_of_week,category,age,gender,country,device,payment_method,ip_address,location,transaction_time,item_quantity,shipping_address,browser_info,amount,hour,is_fraud
4395,3970,1,mobile_recharge,39,M,Delhi,tablet,credit_card,241.47.152.219,Ahmedabad,2025-12-23 01:45:00,2,Same as billing,Safari,60.15096243378025,12,0.0
4396,5287,4,electronics,77,M,Kolkata,tablet,wallet,163.169.165.176,Chennai,2025-12-05 18:00:00,7,Different,Safari,71930.968363242,0,1.0
4397,1828,1,clothing,36,M,Mumbai,tablet,debit_card,79.57.147.87,Hyderabad,2026-01-11 11:30:00,6,Same as billing,Firefox,13819.871068973202,8,0.0
4398,2989,5,mobile_recharge,41,F,Hyderabad,mobile,credit_card,132.179.214.232,Lucknow,2026-01-01 03:45:00,9,Different,Safari,431.2602537579012,22,0.0
4399,5820,6,groceries,30,M,Hyderabad,mobile,debit_card,34.114.132.222,Chennai,2026-01-06 19:00:00,5,Different,Firefox,139448.2577040007,15,1.0
4400,7587,5,food_delivery,33,F,Delhi,desktop,credit_card,112.151.228.237,Bangalore,2026-01-31 19:00:00,2,Same as billing,Firefox,2934.489069829139,9,0.0
4401,8117,4,mobile_recharge,21,F,Hyderabad,mobile,upi,218.13.64.48,Bangalore,2025-11-06 22:30:00,7,Different,Edge,610.7287278118156,18,0.0
4402,9456,2,mobile_recharge,74,M,Bangalore,tablet,debit_card,83.204.123.95,Kolkata,2025-12-01 05:45:00,1,Different,Edge,6875.275601508146,4,1.0
4403,8618,6,mobile_recharge,71,F,Hyderabad,mobile,debit_card,73.132.223.176,Delhi,2025-12-06 12:15:00,2,Same as billing,Safari,521.3407166304671,0,0.0
4404,246,3,food_delivery,48,F,Chennai,tablet,wallet,217.93.51.145,Ahmedabad,2025-11-16 11:15:00,1,Same as billing,Edge,1487.7925220943475,12,0.0
4405,4976,3,electronics,55,F,Delhi,tablet,wallet,177.114.178.173,Mumbai,2026-02-04 00:45:00,6,Different,Safari,142037.47634953886,22,1.0
4406,5290,2,mobile_recharge,45,M,Pune,desktop,net_banking,56.233.86.240,Mumbai,2026-02-07 23:30:00,7,Different,Safari,908.311607281966,12,0.0
4407,4925,2,mobile_recharge,50,M,Mumbai,tablet,wallet,110.222.200.153,Kolkata,2025-12-08 12:15:00,4,Same as billing,Edge,8860.429267459234,5,1.0
4408,3506,3,groceries,41,M,Delhi,mobile,wallet,251.166.86.80,Bangalore,2026-01-04 12:30:00,9,Different,Chrome,3415.483749795552,21,0.0
4409,8984,1,books,44,F,Kolkata,desktop,wallet,113.186.84.75,Ahmedabad,2026-02-01 08:15:00,7,Same as billing,Edge,2797.9780337976736,10,0.0
4410,5974,2,books,66,M,Bangalore,tablet,wallet,50.68.119.190,Kolkata,2025-11-27 18:15:00,3,Different,Safari,19408.25330427663,11,1.0
4411,9622,1,clothing,72,M,Chennai,tablet,wallet,72.65.133.230,Mumbai,2026-01-09 00:45:00,4,Same as billing,Safari,2606.3414524553623,4,0.0
4412,6923,5,mobile_recharge,65,F,Kolkata,desktop,net_banking,163.10.170.29,Pune,2026-01-07 16:45:00,3,Same as billing,Chrome,646.433226923175,11,0.0
4413,5797,5,groceries,52,F,Bangalore,mobile,wallet,9.99.5.79,Delhi,2026-01-12 18:45:00,1,Different,Safari,47315.97927017515,14,1.0
4414,4860,6,clothing,36,M,Delhi,tablet,wallet,239.169.171.153,Bangalore,2025-10-26 04:00:00,1,Same as billing,Safari,244007.80121671213,4,1.0
4415,7830,5,food_delivery,75,M,Pune,tablet,net_banking,56.44.10.138,Bangalore,2026-01-28 12:00:00,9,Different,Firefox,2234.370612269004,6,0.0
4416,6671,3,groceries,43,M,Mumbai,mobile,upi,40.148.148.164,Kolkata,2026-02-07 13:15:00,5,Different,Chrome,2820.5846231013957,14,0.0
4417,7837,2,mobile_recharge,55,M,Kolkata,mobile,credit_card,133.125.193.176,Hyderabad,2025-11-14 06:15:00,6,Same as billing,Chrome,259.4344686971456,11,0.0
4418,6511,2,groceries,53,F,Hyderabad,desktop,credit_card,208.200.105.95,Mumbai,2025-11-29 21:15:00,1,Different,Chrome,17807.70070428236,6,0.0
4419,1378,6,food_delivery,78,F,Mumbai,desktop,upi,248.233.247.194,Mumbai,2026-01-23 03:30:00,7,Same as billing,Safari,2369.6132240080515,10,0.0
4420,1226,6,food_delivery,37,F,Bangalore,mobile,credit_card,38.245.240.150,Kolkata,2026-02-08 16:15:00,9,Different,Edge,6717.088651817638,5,1.0
4421,5202,4,mobile_recharge,26,M,Chennai,mobile,upi,50.216.179.251,Hyderabad,2025-11-10 14:00:00,7,Different,Firefox,9002.289302156847,23,1.0
4422,1753,5,clothing,64,M,Chennai,mobile,wallet,194.31.185.220,Lucknow,2025-10-30 16:00:00,4,Different,Chrome,19523.753511411884,20,1.0
4423,2248,0,books,68,F,Hyderabad,mobile,wallet,172.89.183.177,Lucknow,2025-11-20 07:30:00,5,Same as billing,Firefox,32812.33616358618,4,1.0
4424,9452,4,food_delivery,63,M,Hyderabad,desktop,credit_card,183.209.151.82,Pune,2025-10-15 19:45:00,1,Same as billing,Edge,2121.390446613992,0,0.0
4425,1026,4,groceries,25,F,Delhi,desktop,upi,203.58.16.31,Mumbai,2025-11-26 18:30:00,5,Same as billing,Safari,4325.0417669044,11,0.0
4426,5655,3,food_delivery,27,F,Kolkata,mobile,credit_card,130.25.194.252,Bangalore,2025-12-08 10:30:00,9,Different,Safari,1089.7704429190262,6,0.0
4427,6901,2,electronics,51,F,Kolkata,mobile,net_banking,3.223.148.60,Ahmedabad,2025-12-05 14:45:00,2,Different,Edge,54999.83262739703,13,1.0
4428,7609,0,books,41,M,Delhi,mobile,upi,178.145.24.38,Mumbai,2025-12-05 06:00:00,2,Different,Firefox,10614.035514759336,9,0.0
4429,2983,2,mobile_recharge,22,M,Delhi,mobile,debit_card,77.82.144.70,Pune,2025-12-07 13:15:00,1,Different,Chrome,6171.665122481801,9,1.0
4430,4030,4,mobile_recharge,65,F,Bangalore,mobile,credit_card,2.213.22.20,Delhi,2025-10-21 18:15:00,3,Different,Safari,229.86463746463437,4,0.0
4431,7731,4,electronics,43,F,Chennai,tablet,credit_card,190.99.120.80,Ahmedabad,2026-01-22 23:00:00,5,Different,Safari,164306.57971301815,4,1.0
4432,7072,0,clothing,42,M,Bangalore,tablet,upi,95.172.247.91,Chennai,2025-11-16 02:00:00,4,Different,Safari,2466.879292816385,8,0.0
4433,5448,2,mobile_recharge,42,F,Mumbai,desktop,net_banking,248.69.99.196,Ahmedabad,2025-10-13 07:00:00,6,Same as billing,Safari,265.43094362678653,2,0.0
4434,4898,3,mobile_recharge,22,M,Bangalore,desktop,credit_card,155.225.131.228,Ahmedabad,2026-02-03 02:15:00,5,Same as billing,Edge,3125.0163484393725,21,1.0
4435,7254,2,mobile_recharge,56,M,Pune,mobile,credit_card,13.126.39.138,Delhi,2025-10-28 15:30:00,6,Different,Chrome,796.7273819828017,15,0.0
4436,1416,3,groceries,70,F,Delhi,desktop,net_banking,118.91.221.89,Lucknow,2026-01-15 16:00:00,5,Different,Firefox,19983.91806826553,8,0.0
4437,4083,4,books,79,M,Delhi,tablet,upi,50.64.60.200,Mumbai,2025-10-31 01:45:00,4,Same as billing,Firefox,213887.0551328198,10,1.0
4438,4582,3,mobile_recharge,71,F,Kolkata,desktop,upi,39.40.187.255,Ahmedabad,2025-11-21 05:45:00,1,Same as billing,Firefox,4038.94644690526,17,1.0
4439,4008,5,electronics,61,F,Hyderabad,desktop,wallet,182.236.236.219,Chennai,2025-12-11 03:45:00,9,Same as billing,Edge,68569.5370886003,16,1.0
4440,6913,0,mobile_recharge,47,F,Chennai,desktop,upi,14.75.133.233,Kolkata,2025-10-27 15:30:00,6,Different,Safari,7389.991379551098,0,1.0
4441,297,5,books,55,M,Pune,mobile,debit_card,35.141.212.174,Delhi,2025-10-09 01:45:00,2,Different,Firefox,763.7509387142154,20,0.0
4442,6088,6,groceries,43,M,Delhi,desktop,net_banking,91.201.65.114,Mumbai,2025-10-12 01:15:00,7,Different,Firefox,299.7894957967462,15,0.0
4443,2322,1,food_delivery,51,M,Kolkata,desktop,wallet,110.92.170.105,Lucknow,2025-11-10 01:30:00,2,Same as billing,Edge,2439.4729264888974,8,0.0
4444,5154,5,food_delivery,42,F,Chennai,desktop,wallet,165.67.150.33,Chennai,2025-11-05 09:45:00,1,Different,Firefox,2136.4168974901536,1,0.0
4445,3273,2,food_delivery,26,F,Mumbai,mobile,upi,77.52.83.120,Bangalore,2025-11-09 19:15:00,9,Different,Safari,7045.249883499778,3,1.0
4446,5760,3,electronics,70,M,Chennai,desktop,wallet,182.231.168.27,Pune,2026-01-24 05:15:00,2,Different,Firefox,58576.976523871075,0,1.0
4447,594,0,mobile_recharge,35,M,Bangalore,mobile,net_banking,178.252.151.164,Lucknow,2025-12-01 12:45:00,2,Different,Chrome,1804.9081724181042,21,1.0
4448,1234,5,food_delivery,30,M,Bangalore,tablet,credit_card,84.206.215.192,Delhi,2025-11-15 01:15:00,6,Different,Safari,1429.7688973132783,11,0.0
4449,6671,3,groceries,79,F,Pune,desktop,credit_card,37.241.253.185,Kolkata,2025-12-23 20:00:00,8,Different,Safari,11391.94210932579,17,1.0
4450,3546,2,groceries,34,F,Chennai,tablet,upi,170.254.160.183,Ahmedabad,2025-12-15 18:45:00,4,Different,Firefox,2721.359233660217,17,0.0
4451,5856,2,clothing,18,F,Bangalore,desktop,credit_card,64.250.12.81,Hyderabad,2026-01-17 00:15:00,3,Different,Chrome,8367.090536900901,5,1.0
4452,6688,4,clothing,73,F,Bangalore,desktop,wallet,236.162.49.113,Mumbai,2025-11-05 02:30:00,5,Different,Firefox,16052.022690498648,5,1.0
4453,4028,5,clothing,72,M,Hyderabad,mobile,upi,228.45.156.131,Kolkata,2025-12-27 01:30:00,9,Same as billing,Chrome,819.6589539134337,6,0.0
4454,8365,6,groceries,31,F,Delhi,tablet,upi,252.132.21.140,Kolkata,2026-01-17 04:45:00,8,Same as billing,Edge,2751.252404440398,1,1.0
4455,4763,0,food_delivery,28,F,Delhi,mobile,wallet,123.10.40.55,Bangalore,2026-01-01 09:30:00,6,Same as billing,Firefox,9012.067045929489,4,1.0
4456,7292,2,clothing,75,F,Delhi,mobile,credit_card,191.30.247.249,Delhi,2025-10-12 11:00:00,3,Different,Safari,14393.699502034211,10,0.0
4457,1302,5,books,69,M,Kolkata,mobile,debit_card,162.248.230.168,Kolkata,2025-10-16 20:45:00,4,Different,Firefox,43523.43101743783,4,1.0
4458,6110,4,clothing,61,F,Bangalore,desktop,net_banking,217.172.211.23,Hyderabad,2026-01-11 13:15:00,3,Different,Chrome,8873.334122578004,14,0.0
4459,1602,0,books,49,F,Pune,desktop,credit_card,4.245.217.118,Lucknow,2026-01-23 06:15:00,9,Different,Chrome,13020.507971264724,13,0.0
4460,3394,6,books,24,M,Mumbai,tablet,wallet,232.249.15.33,Chennai,2025-10-20 08:00:00,7,Same as billing,Edge,35072.14638720027,21,0.0
4461,7821,5,food_delivery,67,F,Kolkata,mobile,debit_card,207.84.239.65,Kolkata,2025-10-08 06:30:00,2,Same as billing,Safari,2394.2097295898507,21,0.0
4462,2096,0,groceries,69,F,Pune,mobile,upi,72.61.40.188,Lucknow,2025-11-21 11:30:00,9,Different,Edge,17042.420013549316,12,0.0
4463,2576,1,mobile_recharge,26,M,Mumbai,tablet,credit_card,154.133.35.241,Pune,2025-12-02 15:15:00,7,Same as billing,Chrome,840.2649519617254,14,0.0
4464,7933,2,electronics,29,F,Delhi,mobile,net_banking,29.170.183.98,Mumbai,2025-11-28 23:45:00,8,Different,Firefox,151917.60964511902,23,1.0
4465,3079,1,mobile_recharge,69,M,Pune,desktop,upi,211.202.3.191,Mumbai,2025-10-30 23:30:00,8,Same as billing,Safari,8656.902755628873,17,1.0
4466,8401,0,food_delivery,47,F,Pune,mobile,debit_card,197.42.198.83,Jaipur,2026-01-28 11:00:00,8,Different,Safari,12214.630011160625,1,1.0
4467,9732,4,clothing,48,M,Pune,tablet,debit_card,138.55.85.226,Pune,2026-01-09 01:15:00,3,Different,Firefox,6752.516660364399,16,0.0
4468,7296,5,groceries,26,M,Pune,mobile,credit_card,134.113.189.40,Pune,2025-10-17 11:15:00,4,Same as billing,Chrome,1441.673317175815,13,0.0
4469,6397,3,mobile_recharge,26,F,Kolkata,mobile,wallet,193.169.225.136,Ahmedabad,2025-11-12 01:00:00,4,Same as billing,Safari,4428.8391651267975,23,1.0
4470,5798,1,clothing,23,M,Delhi,desktop,upi,169.172.241.1,Kolkata,2025-11-22 17:00:00,8,Different,Chrome,14805.942403194053,7,0.0
4471,1854,0,clothing,33,F,Bangalore,desktop,debit_card,28.221.196.224,Chennai,2026-01-08 17:15:00,6,Same as billing,Firefox,5407.210604624202,5,0.0
4472,3998,1,mobile_recharge,73,F,Pune,tablet,upi,67.28.7.13,Chennai,2026-01-27 04:45:00,1,Different,Safari,9289.44091641396,2,1.0
4473,4252,0,electronics,37,M,Bangalore,mobile,upi,205.102.116.179,Lucknow,2025-11-07 19:45:00,8,Different,Chrome,25905.376468913924,7,0.0
4474,9391,6,food_delivery,26,M,Kolkata,tablet,upi,47.70.51.185,Mumbai,2025-11-13 03:30:00,7,Different,Firefox,1778.3370734478806,18,0.0
4475,5048,3,electronics,44,M,Mumbai,mobile,wallet,60.125.230.56,Delhi,2026-02-06 14:15:00,7,Same as billing,Chrome,14396.786884685082,10,0.0
4476,263,3,food_delivery,63,M,Pune,tablet,credit_card,242.52.92.96,Kolkata,2025-10-29 05:00:00,5,Different,Edge,12967.03766288,4,1.0
4477,3301,5,food_delivery,71,M,Chennai,mobile,debit_card,73.229.210.251,Chennai,2026-02-08 12:45:00,8,Same as billing,Chrome,2785.093034074129,20,0.0
4478,1291,4,groceries,77,M,Pune,mobile,upi,196.206.93.109,Delhi,2025-12-02 23:45:00,7,Same as billing,Edge,156.36541866896167,20,0.0
4479,9411,4,food_delivery,62,F,Mumbai,tablet,debit_card,193.243.186.198,Kolkata,2025-11-27 16:00:00,7,Same as billing,Firefox,7137.556490220812,23,1.0
4480,4161,1,mobile_recharge,67,M,Chennai,desktop,wallet,49.20.158.225,Ahmedabad,2025-10-09 09:15:00,3,Same as billing,Safari,7974.915707451976,2,1.0
4481,8887,2,mobile_recharge,26,F,Mumbai,mobile,credit_card,54.93.96.207,Lucknow,2025-12-10 04:15:00,9,Different,Edge,1334.2586178138215,3,1.0
4482,3712,2,electronics,71,F,Hyderabad,mobile,upi,59.25.228.248,Lucknow,2025-11-17 16:15:00,3,Same as billing,Edge,18395.583578368725,1,0.0
4483,6259,1,food_delivery,58,F,Bangalore,tablet,debit_card,156.226.200.110,Chennai,2026-01-29 02:00:00,8,Different,Safari,4229.342433822358,18,1.0
4484,1921,4,mobile_recharge,57,M,Bangalore,tablet,wallet,80.81.14.39,Mumbai,2026-01-02 18:30:00,9,Same as billing,Chrome,8407.730313608288,4,1.0
4485,5087,0,electronics,79,F,Pune,desktop,wallet,20.245.239.52,Chennai,2025-12-19 14:30:00,9,Different,Safari,26266.337163438868,10,0.0
4486,4594,4,books,30,M,Mumbai,mobile,debit_card,13.110.92.12,Bangalore,2025-11-07 07:45:00,8,Different,Safari,2757.780330952763,14,0.0
4487,9117,6,food_delivery,46,M,Pune,tablet,upi,39.170.64.48,Kolkata,2025-12-05 16:00:00,6,Different,Edge,6534.065209656311,16,1.0
4488,7053,5,mobile_recharge,34,M,Kolkata,mobile,debit_card,139.222.19.219,Chennai,2025-11-19 23:15:00,8,Same as billing,Chrome,83.01828996610561,9,0.0
4489,5020,0,mobile_recharge,29,F,Kolkata,mobile,credit_card,77.150.211.42,Mumbai,2025-12-19 15:30:00,1,Different,Firefox,6940.102412746745,3,1.0
4490,8277,1,food_delivery,64,F,Mumbai,mobile,net_banking,1.204.176.66,Bangalore,2025-12-14 13:00:00,1,Different,Edge,6169.40595360739,8,1.0
4491,3597,2,mobile_recharge,44,M,Chennai,mobile,net_banking,26.24.56.63,Chennai,2025-12-13 01:15:00,9,Different,Edge,327.0462394808209,3,0.0
4492,3551,6,mobile_recharge,19,M,Chennai,desktop,upi,108.241.192.237,Jaipur,2025-11-04 15:30:00,6,Different,Safari,122.54491611084326,14,0.0
4493,5880,1,food_delivery,51,M,Hyderabad,tablet,wallet,199.86.73.127,Chennai,2025-12-28 20:15:00,9,Different,Safari,14208.11701482802,5,1.0
4494,6928,5,groceries,23,M,Chennai,desktop,net_banking,88.80.178.98,Delhi,2025-11-28 13:00:00,4,Different,Edge,11630.694171750252,7,0.0
4495,4976,1,books,33,F,Mumbai,mobile,net_banking,57.142.31.23,Lucknow,2025-11-21 14:00:00,7,Same as billing,Safari,4240.966633806165,2,0.0
4496,8656,5,electronics,22,M,Kolkata,desktop,net_banking,254.104.156.206,Lucknow,2025-11-06 16:00:00,4,Different,Safari,27648.002966265303,0,0.0
4497,9435,1,books,42,F,Mumbai,tablet,upi,153.239.121.210,Bangalore,2025-12-15 02:30:00,2,Different,Firefox,1912.5053378050204,4,0.0
4498,4677,0,books,69,F,Pune,mobile,net_banking,97.67.158.27,Hyderabad,2025-11-04 07:30:00,3,Different,Edge,4962.601155679809,10,1.0
4499,1117,5,food_delivery,23,M,Kolkata,tablet,credit_card,14.113.25.204,Jaipur,2025-12-16 01:15:00,4,Different,Chrome,11290.728833793297,9,1.0
4500,1456,0,books,79,M,Mumbai,tablet,net_banking,201.237.220.53,Bangalore,2025-12-17 20:15:00,6,Different,Edge,16887.704419193364,20,1.0
4501,5403,2,groceries,65,M,Bangalore,mobile,net_banking,248.154.249.185,Delhi,2025-12-13 04:00:00,8,Different,Safari,2866.9275618785364,2,0.0
4502,5353,4,electronics,61,M,Chennai,tablet,debit_card,186.253.114.98,Hyderabad,2025-12-08 18:45:00,9,Different,Chrome,11939.79799752362,11,1.0
4503,2847,3,electronics,53,M,Pune,mobile,debit_card,40.176.61.21,Pune,2025-12-31 06:15:00,7,Same as billing,Safari,69532.9158111623,19,1.0
4504,7052,2,electronics,78,M,Chennai,desktop,net_banking,157.170.67.76,Delhi,2025-12-22 15:00:00,4,Different,Firefox,102978.41214016984,23,1.0
4505,4629,0,groceries,41,M,Kolkata,tablet,credit_card,10.23.223.221,Delhi,2025-11-19 08:15:00,3,Same as billing,Firefox,3751.2448221391846,12,0.0
4506,6883,2,mobile_recharge,52,M,Chennai,mobile,upi,179.137.84.58,Delhi,2026-01-21 10:45:00,5,Different,Firefox,814.2548328738527,20,0.0
4507,2384,2,books,77,F,Hyderabad,tablet,wallet,227.71.204.80,Delhi,2026-01-11 06:30:00,7,Different,Firefox,29847.213837446136,3,1.0
4508,2196,3,food_delivery,36,M,Pune,tablet,wallet,91.203.202.11,Hyderabad,2025-12-17 17:45:00,2,Same as billing,Chrome,2848.679024517847,3,0.0
4509,5197,5,food_delivery,55,M,Chennai,mobile,credit_card,115.19.180.244,Ahmedabad,2026-01-17 20:45:00,7,Different,Edge,1126.368436084545,18,0.0
4510,5924,6,groceries,57,F,Chennai,mobile,upi,67.47.81.90,Chennai,2026-01-16 15:30:00,1,Different,Firefox,3683.706654464077,15,0.0
4511,8995,4,clothing,34,M,Pune,tablet,debit_card,1.12.78.201,Delhi,2026-01-24 16:15:00,1,Different,Safari,11018.120338049072,6,0.0
4512,3910,5,mobile_recharge,57,M,Chennai,desktop,wallet,197.163.214.91,Kolkata,2026-01-25 15:15:00,5,Same as billing,Firefox,9716.90805498197,4,1.0
4513,8934,0,food_delivery,64,F,Chennai,tablet,wallet,245.50.253.245,Hyderabad,2025-12-08 01:15:00,5,Same as billing,Chrome,2395.6270648977097,5,0.0
4514,1954,0,electronics,64,F,Delhi,tablet,debit_card,150.174.59.131,Ahmedabad,2025-10-17 14:15:00,6,Different,Edge,36000.39779427629,4,1.0
4515,4975,0,books,62,M,Mumbai,tablet,credit_card,205.65.216.140,Ahmedabad,2025-11-28 18:30:00,1,Same as billing,Edge,839.8442414421269,9,0.0
4516,9834,2,clothing,57,F,Kolkata,mobile,net_banking,143.172.34.50,Jaipur,2026-02-03 20:00:00,9,Same as billing,Firefox,7367.038275212167,12,0.0
4517,8941,2,books,69,M,Bangalore,tablet,net_banking,183.91.110.17,Bangalore,2025-10-27 02:00:00,7,Same as billing,Chrome,18374.055664828313,1,1.0
4518,2468,0,mobile_recharge,46,F,Bangalore,desktop,credit_card,56.255.8.123,Chennai,2025-10-10 15:30:00,3,Same as billing,Safari,178.44341014688018,4,0.0
4519,6105,6,electronics,23,M,Pune,mobile,net_banking,74.197.167.244,Bangalore,2026-01-08 05:00:00,1,Different,Firefox,41712.807931254574,1,1.0
4520,9267,0,books,72,F,Kolkata,desktop,net_banking,254.132.157.142,Hyderabad,2026-01-31 17:00:00,7,Different,Edge,25359.34281976088,0,1.0
4521,964,0,food_delivery,49,F,Kolkata,mobile,net_banking,165.6.168.21,Bangalore,2026-01-09 02:30:00,4,Different,Firefox,2806.4053720925144,22,0.0
4522,7582,1,food_delivery,29,F,Chennai,desktop,debit_card,104.228.5.136,Ahmedabad,2025-12-22 20:15:00,3,Same as billing,Edge,1815.734115747931,13,0.0
4523,1826,6,clothing,64,F,Hyderabad,mobile,net_banking,210.179.203.22,Ahmedabad,2025-12-27 14:30:00,8,Different,Safari,6903.003465119165,11,0.0
4524,8269,6,clothing,71,F,Pune,mobile,upi,181.210.217.14,Lucknow,2025-12-21 22:00:00,7,Different,Edge,4531.522279299561,14,0.0
4525,7594,1,mobile_recharge,79,M,Chennai,mobile,net_banking,220.69.153.164,Hyderabad,2025-10-12 21:00:00,3,Same as billing,Chrome,5551.136514629403,0,1.0
4526,8132,5,groceries,77,F,Kolkata,desktop,debit_card,186.46.203.71,Chennai,2025-10-23 11:30:00,4,Same as billing,Safari,211894.83359036592,5,1.0
4527,7199,1,electronics,69,F,Hyderabad,desktop,net_banking,188.75.245.47,Ahmedabad,2025-10-29 15:45:00,3,Same as billing,Chrome,166057.28742345812,11,1.0
4528,2296,5,clothing,25,F,Pune,mobile,net_banking,166.2.93.179,Mumbai,2026-01-22 15:15:00,1,Different,Firefox,2771.5870114665654,4,0.0
4529,681,3,groceries,69,F,Mumbai,tablet,debit_card,70.95.26.115,Kolkata,2025-12-27 03:45:00,1,Different,Firefox,12064.620565468234,4,1.0
4530,4004,1,electronics,75,M,Bangalore,tablet,wallet,76.85.178.12,Hyderabad,2025-11-16 23:15:00,2,Different,Firefox,197135.9278037317,5,1.0
4531,1592,5,clothing,43,F,Pune,tablet,credit_card,162.86.187.7,Delhi,2025-11-04 04:45:00,6,Different,Chrome,12368.950125095873,1,0.0
4532,2437,1,mobile_recharge,74,F,Pune,mobile,net_banking,203.225.70.24,Kolkata,2026-02-07 09:45:00,8,Different,Edge,3490.3228262709117,1,1.0
4533,4023,6,groceries,60,M,Bangalore,desktop,upi,115.120.159.1,Chennai,2026-01-03 16:45:00,4,Different,Chrome,1434.7772194143229,11,0.0
4534,5854,4,clothing,20,F,Kolkata,tablet,debit_card,40.168.125.245,Delhi,2025-11-12 19:45:00,4,Same as billing,Safari,13613.686134625654,10,0.0
4535,2383,2,clothing,59,M,Kolkata,mobile,credit_card,49.142.153.38,Delhi,2026-01-27 11:00:00,4,Different,Firefox,6739.465044283541,14,0.0
4536,4255,2,mobile_recharge,54,F,Hyderabad,desktop,credit_card,228.104.138.156,Bangalore,2025-12-22 03:00:00,3,Same as billing,Firefox,821.6924779431531,12,0.0
4537,1658,1,groceries,21,M,Kolkata,desktop,net_banking,149.231.94.200,Delhi,2026-02-03 08:30:00,4,Different,Firefox,17645.547116018446,3,1.0
4538,8364,2,books,26,F,Mumbai,tablet,upi,55.248.248.217,Delhi,2025-11-14 22:45:00,2,Different,Edge,4465.986996675041,8,0.0
4539,519,2,books,73,F,Chennai,desktop,net_banking,90.203.20.246,Hyderabad,2026-01-12 19:15:00,7,Different,Edge,44153.79197257554,19,1.0
4540,9895,0,books,29,F,Chennai,mobile,credit_card,70.102.175.209,Kolkata,2025-10-15 13:15:00,3,Same as billing,Chrome,43876.78224552242,0,1.0
4541,7440,1,electronics,78,M,Mumbai,mobile,credit_card,20.65.105.82,Ahmedabad,2025-10-28 11:45:00,7,Different,Edge,93025.54967529747,10,1.0
4542,1687,1,books,40,M,Delhi,mobile,wallet,54.117.219.117,Lucknow,2025-12-29 15:30:00,6,Same as billing,Edge,188335.3582590934,3,1.0
4543,8784,6,mobile_recharge,60,M,Hyderabad,mobile,wallet,170.210.127.136,Chennai,2025-10-07 20:15:00,4,Different,Chrome,8412.459118414266,20,1.0
4544,8173,2,mobile_recharge,36,F,Bangalore,tablet,credit_card,28.140.44.180,Jaipur,2025-12-25 17:30:00,3,Different,Firefox,1080.2499251539516,4,1.0
4545,5474,0,clothing,38,F,Hyderabad,mobile,upi,158.168.48.188,Jaipur,2025-11-04 02:15:00,5,Same as billing,Chrome,6636.811408265018,20,0.0
4546,6838,3,electronics,22,M,Chennai,tablet,wallet,176.159.66.52,Ahmedabad,2025-10-15 15:45:00,5,Same as billing,Edge,162660.20078032103,16,1.0
4547,2168,0,mobile_recharge,58,F,Mumbai,mobile,upi,128.149.66.152,Lucknow,2025-11-15 20:30:00,9,Different,Safari,138.59988283603465,17,0.0
4548,414,5,clothing,20,F,Mumbai,tablet,credit_card,178.15.20.53,Chennai,2025-12-13 07:15:00,8,Same as billing,Chrome,13029.307482730455,20,0.0
4549,870,1,books,55,M,Kolkata,mobile,upi,53.74.134.57,Hyderabad,2025-11-05 12:15:00,5,Same as billing,Edge,4193.6436541351395,7,0.0
4550,3084,5,clothing,35,M,Chennai,mobile,net_banking,149.73.240.58,Lucknow,2026-01-21 05:30:00,3,Different,Firefox,243868.9815836928,11,1.0
4551,9939,5,groceries,48,M,Delhi,desktop,credit_card,199.237.125.95,Mumbai,2026-01-31 01:45:00,1,Different,Edge,1322.8532717227752,17,0.0
4552,5387,1,food_delivery,24,F,Kolkata,desktop,wallet,182.205.87.195,Kolkata,2025-12-12 00:45:00,4,Same as billing,Chrome,2064.0274724112533,19,0.0
4553,7199,2,clothing,56,F,Delhi,desktop,credit_card,216.93.142.236,Bangalore,2025-10-07 12:00:00,4,Different,Safari,1329.9001868011474,13,0.0
4554,7719,3,food_delivery,21,M,Chennai,desktop,upi,131.69.168.197,Hyderabad,2026-02-06 07:30:00,9,Same as billing,Chrome,2536.434785917524,13,0.0
4555,672,3,groceries,70,M,Pune,desktop,debit_card,240.63.90.179,Lucknow,2025-12-28 08:45:00,1,Different,Chrome,13301.2659739077,10,0.0
4556,854,2,books,37,F,Delhi,desktop,net_banking,188.168.151.186,Delhi,2025-12-18 09:45:00,2,Same as billing,Edge,21485.949519359576,9,0.0
4557,5659,0,food_delivery,70,F,Chennai,tablet,net_banking,224.117.194.164,Kolkata,2026-01-11 02:15:00,1,Same as billing,Edge,11849.478068357608,7,1.0
4558,7583,2,books,70,M,Bangalore,mobile,net_banking,6.163.99.64,Kolkata,2025-11-25 05:00:00,9,Same as billing,Edge,1323.9508867427899,17,0.0
4559,4528,4,groceries,54,F,Hyderabad,tablet,net_banking,213.45.203.141,Pune,2026-01-09 00:00:00,5,Same as billing,Edge,4833.8892430447195,20,0.0
4560,2950,0,electronics,34,M,Pune,tablet,credit_card,150.92.231.219,Hyderabad,2025-11-18 15:45:00,6,Same as billing,Firefox,28717.14358249253,4,0.0
4561,140,3,books,45,F,Bangalore,tablet,debit_card,181.159.162.40,Delhi,2025-11-04 00:15:00,3,Same as billing,Firefox,12714.75677554523,4,1.0
4562,1975,4,clothing,37,M,Chennai,mobile,net_banking,73.31.221.226,Bangalore,2025-12-15 12:15:00,6,Different,Safari,234539.35600400425,0,1.0
